455,,450,,460,,465,,470,,475,,480,,485,,490,,495,,500,,505,,510,,515,,520,,525,,530,,535,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
521.0599976,5.663273811,476.0599976,0.1119061559,486.0599976,0.138460651,491.0599976,0.2051621079,496.0599976,0.3181544244,501.0400085,0.6046152711,505.9700012,1.261680365,511.0400085,3.472948074,515.9699707,8.88715744,521.0599976,22.06380081,525.9000244,52.42156982,531.039978,128.8535461,535.9699707,273.4945374,541.039978,503.0185547,545.9699707,740.6640625,551.0200195,906.6640625,555.8800049,926.854126,561.039978,833.3312378,
521.960022,6.647425175,476.9599915,0.1184070259,486.9599915,0.1753209978,491.9599915,0.2239522934,496.9599915,0.3237956762,501.9400024,0.6686926484,507.0100098,1.528646588,511.9400024,4.009076118,517.0100098,10.73456764,521.960022,25.64190102,526.960022,61.37518311,531.9400024,143.0205536,536.8599854,305.9382324,541.9400024,537.5477295,547.0100098,771.8389893,552.0499878,926.303833,556.9099731,920.4248657,561.9400024,813.085022,
523.0300293,7.936037064,478.0299988,0.1074200422,488.0299988,0.1485828906,493.0299988,0.1820975244,498.0299988,0.350833863,502.980011,0.6682722569,508.0499878,1.791542053,512.9799805,4.85962677,518.0499878,12.85591507,523.0300293,30.52925682,527.8699951,71.41838074,532.9799805,164.0048981,537.9099731,337.9573975,542.9799805,589.3292236,548.0499878,807.0685425,552.9400024,934.2460938,557.9400024,896.3301392,562.9799805,803.3010254,
523.9299927,9.279636383,478.9299927,0.0555582568,488.9299927,0.1614558101,493.9299927,0.2460543513,498.9299927,0.3670912087,504.019989,0.8188194633,508.9500122,2.064221621,514.0200195,5.857484341,518.9500122,14.90330124,523.9299927,35.31653976,528.9299927,83.98897552,534.0200195,189.8463593,538.9500122,376.5174255,544.0200195,626.1228638,548.9500122,830.4625244,553.9699707,937.3009644,558.9699707,881.3299561,564.0200195,766.2452393,
525,10.96378136,480,0.1218835115,490,0.2270663083,495,0.2345683277,500,0.3989812732,505.0700073,0.9177972674,510,2.418178558,515.0700073,6.977532387,520,17.79379463,525,42.12883377,529.8400269,95.83532715,535.0700073,215.7146454,539.8499756,413.4595032,545.0700073,665.7712402,550,854.572876,555,929.2226563,559.8499756,867.6066895,565.0700073,741.5663452,
526.0599976,12.84508038,481.0599976,0.1029576287,491.0599976,0.1910821497,496.0599976,0.2547770441,501.0400085,0.4905250967,505.9700012,1.050284028,511.0400085,2.930948257,515.9699707,8.25703907,521.0599976,21.18600655,526.0599976,49.83329773,530.8900146,112.8112946,535.9699707,239.6263733,540.8900146,451.9917297,545.9699707,700.9569092,551.0200195,875.1785889,556.0200195,925.7161865,560.8900146,857.6179199,565.9699707,714.9526978,
526.960022,14.63916779,481.9599915,0.1545626074,491.9599915,0.2220201641,496.9599915,0.2826523483,501.9400024,0.5092297792,507.0100098,1.199842691,511.9400024,3.372134209,517.0100098,9.882428169,521.960022,24.64366531,526.960022,56.4928093,531.9400024,128.0352631,537.0100098,270.4237671,541.9400024,493.4354248,547.0100098,728.4863892,552.0499878,895.4290161,557.0499878,916.6980591,561.9400024,830.4689941,567.0100098,690.0758057,
528.0300293,17.1037159,483.0299988,0.1258228123,493.0299988,0.1829338372,498.0299988,0.3072160184,502.980011,0.596159935,508.0499878,1.437495828,512.9799805,4.097532272,518.0499878,11.89428997,523.0300293,29.65411758,528.0300293,67.03877258,532.9799805,145.6131134,538.0499878,304.7494507,542.8300171,525.2836914,548.0499878,766.2832642,552.9400024,894.0203857,557.9400024,907.5809326,562.8300171,809.8300781,568.0499878,662.5708618,
528.9299927,19.65143967,483.9299927,0.125443995,493.9299927,0.2397824526,498.9299927,0.3150541484,504.019989,0.6546374559,508.9500122,1.656495094,514.0200195,4.896535397,518.9500122,13.67510414,523.9299927,34.21357727,528.9299927,77.50588989,533.8800049,165.3157196,538.9500122,329.8555298,543.8800049,560.9578247,548.9500122,781.9199829,553.9699707,898.0953979,558.9699707,891.6364136,563.8800049,779.2930908,568.9500122,643.9526978,
530,22.96591568,485,0.1140136123,495,0.2619076371,500,0.3081591129,505.0700073,0.8128039837,510,2.041446686,515.0700073,5.876674652,520,16.43541908,525,40.27719879,530,90.77744293,534.9199829,187.8332367,540,364.6366577,544.9199829,596.5918579,550,795.0811157,555,895.2700195,560,861.3241577,564.9199829,759.583313,570,622.8464966,
